price,bed,bath,sqft,addr,desc,info
"$2,500,000",2,2,"1,135","351 Wesley St, Nanaimo, BC, V9R 2T5",A true gem of a property in the Old City Quarter waiting for a savvy business owner to live and work in one amazing location! The property includes a completely renovated heritage home with 425 sq/ft of commercial space and 775 sq/ft of residential living space. The property zoning allows for another commercial structure and/or food truck. The property is fenced with a commercial grade patio in front for restaurant patrons and/or food/product sales. The basement is unfinished and allows for product/business storage with easy outdoor access. The location allows for street parking for patrons and 2-car parking onsite. The property is nestled between well-known restaurants on Wesley Street. The Nanaimo shopping and waterfront surround this location - don't miss this opportunity to live and work in Nanaimo!,"{'Property Tax': '$3,421 (2023)', 'Last Updated': 'Thu, June 22, 2023', 'MLS® #': '935493', 'Date Listed': 'Jun 22, 2023', 'Property Type': 'Single Family', 'Square Footage': '1,135 SQFT', 'Rooms': '7', 'Heating': 'Heat Pump', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Partial, Unfinished, Walk-Out Access', 'Flooring': 'Basement Slab, Concrete, Hardwood, Tile', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Parking Features': 'Driveway, On Street', 'Fireplace Features': 'Roughed-In, Wood Burning', 'Exterior Features': 'Balcony/Deck, Balcony/Patio, Fencing: Partial, Lighting, Low Maintenance Yard, Wheelchair Access', 'Building Features': 'Basement, Bike Storage, Fire Alarm, Security System, Transit Nearby'}"
"$849,900",5,3,"2,525","4701 Hammond Bay Rd, Nanaimo, BC, V9T 5A9","Located just minutes from Neck Point Park and Piper's Lagoon, you will find this fantastic family home. This spacious 5 bedroom 3 bathroom home boasts over 2500 square feet of nicely finished space as well as 434 square feet of unfinished space with many opportunities. Upstairs features an open concept with a large living & dining area in addition to the huge kitchen with eating bar and separate dining nook with access to the rear deck and fully fenced yard which includes a recently replaced retaining wall.Three large bedrooms, including the good sized primary suite with 4 piece ensuite with a soaker tub and separate shower complete the upper level. Downstairs are 2 additional bedrooms, a rec room currently being used as a spacious home office/playroom, laundry room & storage plus access to the over height double garage. Roof was replaced in 2019 hot water tank in 2021. Take advantage of all of North Nanaimo's amenities in close proximity! All measurements are approximate please verify","{'Property Tax': '$4,458 (2022)', 'Last Updated': 'Sun, July 23, 2023', 'MLS® #': '937454', 'Date Listed': 'Jul 14, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,525 SQFT', 'Rooms': '22', 'Heating': 'Forced Air, Natural Gas', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Partially Finished', 'Flooring': 'Basement Slab, Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer To Lot', 'Parking Features': 'Additional Parking, Driveway, Garage, Garage Double, RV Access/Parking', 'Fireplace Features': 'Gas, Living Room', 'Exterior Features': 'Fencing: Full, Garden'}"
"$349,000",1,bath,660,"202-225 Cypress St, Nanaimo, BC, V9S 5P2","A rare offering! This 1 bedroom, 1 bathroom unit is located in the highly sought after area of Brechin Hill, just a moments walk to the waterfront. This home has been fully renovated in recent years, making it entirely move in ready. The balcony is perfect for sitting and taking in the peekaboo channel view and tending to a few plants. The kitchen, bathroom, paint, appliances, flooring and even the windows and sliding glass door have been updated. Enjoy a highly functional layout with large windows and natural light, ample room for a full dining table and chairs, living room and open concept kitchen. The storage space is impressive, double closets in the bedroom, including pantry and laundry area. The building provides a secure and extremely quiet setting, currently all owner occupied. There is one secured parking space included. Further features to note: common garden plot area, large secured courtyard and patio, close to all types of amenities, transit, shopping, marina and seawall.","{'Property Tax': '$1,597 (2023)', 'Last Updated': 'Fri, July 28, 2023', 'MLS® #': '938686', 'Date Listed': 'Jul 28, 2023', 'Property Type': 'Condo', 'Square Footage': '660 SQFT', 'Subdivision': 'HARBOUR VIEW COURT', 'Rooms': '5', 'Heating': 'Baseboard, Electric', 'Pet Policy': 'Cats OK, Number Limit, Size Limit', 'Stories': '4', 'Flooring': 'Laminate', 'Area': 'Nanaimo', 'Sewer': 'Sewer Connected', 'Parking Features': 'Underground', 'Building Features': 'Transit Nearby'}"
"$1,980,000",3,3,"3,132","2873 Kilpatrick Rd, Nanaimo, BC, V9R 6W6","Experience the tranquil beauty of this custom-built home on 5 acres! This property was constructed by Owen Gardiner Construction in 2017 and holds over 3000 sq ft of living space. With 3 big bedrooms, a den/office, a huge bonus room, and 3 baths, this home has everything you need and features K2 stone rock work around the wood-burning fireplace, a heat pump, an outdoor shower and a natural seasonally filling pond. The paved sports court, multiple storage sheds, wrap-around porch, the fenced garden and manicured yard with various trees and plants provide many possibilities for outdoor activities. This property comes with a home warranty and the ability to build a second dwelling and potentially subdivide (buyer to verify if deemed important). The property's upper level boasts a private building site with peek-a-boo ocean views. With trails throughout the property, you'll never tire of exploring. Don't let the opportunity to own this unique and peaceful property slip away!","{'Property Tax': '$4,857 (2022)', 'Last Updated': 'Tue, July 4, 2023', 'MLS® #': '933745', 'Date Listed': 'Jun 6, 2023', 'Property Type': 'Single Family', 'Square Footage': '3,132 SQFT', 'Rooms': '17', 'Heating': 'Heat Pump, Wood', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Crawl Space', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Septic System', 'Parking Features': 'Driveway, Garage Triple, RV Access/Parking', 'Fireplace Features': 'Wood Burning', 'Exterior Features': 'Balcony/Patio, Fencing: Full, Garden'}"
"$799,000",3,2,"2,400","420 Bruce Lynn Dr, Gabriola Island, BC, V0R 1X1","Unique property 6.5 acres pioneering family home. Property purchased in 1951 by 6th generation  Gabriola family. House built in 1977 2400 sqft. 3 bedroom, 2 bathroom, 2 kitchens, 2 wood burning  fireplaces, huge recreation room. Downstairs newly renovated, new drywall, painted, flooring, new jet  pump and hot water tank. Large wrap around deck. Well and cistern with filtrated system. 40  different mature fruit trees in a fenced orchard with apples, cherries, pears, plums, peaches, walnuts,  hazelnut, fig, and a 5000 sqft deep soil garden. Smaller fenced solitude garden with mature  ornamental trees and shrubs. Flowering bulbs can be found throughout the property as well as  delicious blackberry vines. 40 ft long / 30 ft wide / 20 ft high metal shed. Separate 3 room workshop  approx. 400sgft. For more information, please call or text Em Smith at 778-903-4009 or email me at emsmithrealestate@gmail.com (id:38686)","{'Property Tax': '$3,462', 'Last Updated': 'Tue, August 1, 2023', 'MLS® #': '929829', 'Date Listed': 'Apr 25, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,400 SQFT', 'Heating': 'Baseboard heaters', 'Parking Features': 'Other'}"
"$650,000",0,0,Land,"Lt 4 Sitka Grove, Gabriola Island, BC, V0R 1X1","Find Your Tranquility. Tucked away from the perpetual rush of the urban world lies Sitka Grove's Lot 4 - Whistlers Bend, a private and tranquil haven nestled on Gabriola Island. The perfect blend of wilderness and sophistication, Sitka Grove is an exclusive neighbourhood offering an incredible array of large acred parcels and ocean view lots for sale. Calm yet connected, discover a serene oasis in the heart of Canada’s rugged West Coast. Sitka Grove is located on the north end of Gabriola Island, one of British Columbia’s most charming Gulf Islands communities. While offering all the benefits of a remote escape, Gabriola is just a 20-minute ferry trip to Nanaimo Harbour and serviced by 15-minute seaplane flights to Vancouver International Airport. Known as the Isle of the Arts, Gabriola is home to a diverse community of artists, makers and innovators. GST Applicable. Price includes drilled Well. Verify all data and measurements if deemed important.","{'Property Tax': '$2,563 (2022)', 'Last Updated': 'Thu, March 16, 2023', 'MLS® #': '922042', 'Date Listed': 'Jan 24, 2023', 'Property Type': 'Vacant Land', 'Rooms': '0', 'Stories': '0', 'Area': 'Islands', 'Sewer': 'Septic Needed', 'Parking Features': 'Open'}"
"$199,900",0,0,Land,"LT 7 - 9 Sanford Way, Nanaimo, BC, V9X 1V6","All 3 Legal lots for only $199,900. Development potential in the heart of Cedar. Access to the lots is through an alley off of MacMillan Rd.  These lots will need remediation work to deal with the water on the property before you will be able to build on them.  A great opportunity to build equity.  Water and sewer line in the alley of this property. Waterline at the corner of MacMillan Rd and Sanford Way. Close to shopping and schools. Lots are located near Cedar Road & MacMillan Road junction.  On bus route. Close to Duke Point Ferry Terminal. All measurements are approximate and must be verified if important,  The blue in the photo is a watercourse, the stream has risen years ago,  about 2/3 of the lots are covered by marsh.","{'Property Tax': '$579 (2022)', 'Last Updated': 'Wed, July 5, 2023', 'MLS® #': '936213', 'Date Listed': 'Jun 30, 2023', 'Property Type': 'Vacant Land', 'Rooms': '0', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Area': 'Nanaimo'}"
"$1,725,000",0,0,Land,"2126 Meredith Rd, Nanaimo, BC, V9S 2N3","Take advantage of vendor financing with this incredible opportunity! This conveniently situated property is located in the heart of Central Nanaimo, just a few blocks away from Nanaimo General Hospital, clinics, close proximity to Vancouver Island University, transit, many shopping options including Country Grocer, and the fantastic Beban Park for recreation. This development site is primed and ready for action, offering an 11,791 square foot lot with COR 1 zoning. Previously, it had obtained both a development permit and building permit for a 4-storey, elevator equipped condominium building consisting of 21 units with ground level under building parking. Although these permits expired in 2022, all the necessary plans, engineering work, and architectural drawings have been meticulously completed and fully paid for. With the popularity of affordable condos in Nanaimo for both resale and rental purposes, this is a rare opportunity.","{'Property Tax': '$3,124 (2022)', 'Last Updated': 'Wed, July 26, 2023', 'MLS® #': '935646', 'Date Listed': 'Jun 23, 2023', 'Property Type': 'Vacant Land', 'Rooms': '0', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Area': 'Nanaimo', 'Sewer': 'Sewer Connected', 'Parking Features': 'Open'}"
"$1,172,000",3,4,"2,001","103-1217 Manzanita Pl, Nanaimo, BC, V9T 0L7","Welcome to Rockwood Heights! Step into this exquisite (& GST FREE!) home offering 3 bedrooms (+den) and 4 bathrooms. Experience modern living with its open concept design, high-end finishes, and awe-inspiring views of the ocean and mountains. Spanning 2202 sq ft, this home is a testament to luxury and comfort.

Indulge in the upgraded appliances, quartz countertops, and a grand island in the kitchen, creating a culinary haven. The primary bedroom has a 5-piece ensuite, designed to be your personal spa. Enjoy the convenience of gas heating/AC, a cozy fireplace, a 2-car garage, and the relaxation offered by the decks and covered patio with BBQ hook-ups. A unique feature of this home is the flex room with a separate entrance, bathroom, and outdoor patio, presenting an opportunity for rental income or a private retreat. 

Nestled in a serene location, Manzanita offers tranquility and close proximity to walking paths and trails. With a 600-acre park nearby, immerse yourself in nature.","{'Property Tax': '$5,940 (2023)', 'Last Updated': 'Sun, July 23, 2023', 'MLS® #': '935113', 'Date Listed': 'Jun 19, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,001 SQFT', 'Rooms': '16', 'Heating': 'Forced Air, Heat Recovery, Natural Gas', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK, Number Limit', 'Stories': '3', 'Basement': 'Finished', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Torch On, Membrane', 'Sewer': 'Sewer Connected', 'Parking Features': 'Garage Double', 'Fireplace Features': 'Gas', 'Exterior Features': 'Balcony'}"
"$848,888",3,2,"1,436","582 Bradley St, Nanaimo, BC, V9S 1C1","OPPORTUNITY KNOCKS! Development permit in place for a 5 plex. Currently tenented for 1825+utilities to wonderful tenants who would love to stay. This cute centrally located family home could be your opportunity to get into the Market! Featuring 3 beds, 2 bathrooms. The upper level features the large private master bedroom with a soaker tub and walk in closet. The home has received numerous updates over the years including a beautifully updated kitchen, new flooring, paint, newer windows and a new roof installed in 2019. All data and measurements to be verified if important. Also MLS 937623","{'Property Tax': '$3,064 (2022)', 'Last Updated': 'Mon, July 17, 2023', 'MLS® #': '937614', 'Date Listed': 'Jul 17, 2023', 'Property Type': 'Single Family', 'Square Footage': '1,436 SQFT', 'Rooms': '13', 'Heating': 'Forced Air, Natural Gas', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Not Full Height, Unfinished', 'Flooring': 'Laminate, Mixed, Tile', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer Connected', 'Parking Features': 'Open', 'Exterior Features': 'Balcony/Deck'}"
"$1,388,800",5,5,"3,400","98 Ridgeline Terr, Nanaimo, BC, V9T 0G8","Luxury home in a quiet, upscale, and exclusive neighborhood, The Ridge! This 5-bedroom 5-bathroom home features over 3400 sq ft of custom-designed living space with an open concept area and vaulted ceilings. Beautifully designed kitchen with quartz countertop, plenty of cupboard space, and an oversized island that includes a sink and dishwasher is perfect for entertaining or cooking up your favorite meal. The main entrance welcomes you with a frameless glass railing along the stairs to the upper level. Stunning light fixtures all around complement the home with a clean, high-end look. Bathrooms feature heated floors, custom cabinetry, marble, and quartz countertops. One bedroom legal suite is private with a separate entrance and patio. Low maintenance landscaped yard with sprinkler system is fully fenced and backs onto a greenbelt. If quality, comfort, and quiet living is important to you check out this property.","{'Property Tax': '$8,160 (2022)', 'Last Updated': 'Thu, July 27, 2023', 'MLS® #': '938553', 'Date Listed': 'Jul 27, 2023', 'Property Type': 'Single Family', 'Square Footage': '3,400 SQFT', 'Rooms': '22', 'Heating': 'Forced Air, Natural Gas', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Full, Walk-Out Access, With Windows', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer To Lot', 'Parking Features': 'Driveway, Garage Double', 'Fireplace Features': 'Gas', 'Exterior Features': 'Balcony/Deck, Balcony/Patio, Fencing: Full, Low Maintenance Yard, Security System, Sprinkler System'}"
